      Date ,Oil Test Volume bbl ,Water Test Volume bbl ,    TEST.GOR cf/bbl ,Gas Test Volume M ,Choke Size CHOKE  , BLPD bbl 
05/07/2012,198.00,3765.00,6618.00,1311.00,52.00,3963.00
08/07/2012,557.00,1081.00,4192.00,2334.00,64.00,1638.00
10/07/2012,32.00,600.00,47911.00,1514.00,32.00,631.00
25/07/2012,554.00,1029.00,4054.00,2245.00,64.00,1582.00
26/07/2012,196.00,3728.00,6799.00,1334.00,52.00,3925.00
30/07/2012,24.00,586.00,65861.00,1607.00,32.00,610.00
09/08/2012,547.00,1016.00,4191.00,2292.00,64.00,1563.00
13/08/2012,197.00,3750.00,9336.00,1843.00,52.00,3947.00
20/08/2012,551.00,1024.00,4143.00,2284.00,64.00,1575.00
22/08/2012,25.00,599.00,68600.00,1715.00,32.00,624.00
26/08/2012,198.00,3107.00,7045.00,1397.00,52.00,3306.00
28/08/2012,526.00,977.00,4366.00,2296.00,64.00,1503.00
04/09/2012,22.00,527.00,78311.00,1715.00,32.00,548.00
05/09/2012,536.00,1041.00,4066.00,2180.00,64.00,1577.00
08/09/2012,197.00,3088.00,7027.00,1385.00,48.00,3285.00
10/09/2012,196.00,3076.00,6334.00,1244.00,48.00,3273.00
12/09/2012,199.00,3112.00,6430.00,1277.00,48.00,3311.00
18/09/2012,26.00,626.00,64253.00,1677.00,32.00,652.00
26/09/2012,526.00,1021.00,4082.00,2147.00,64.00,1547.00
30/09/2012,202.00,3167.00,6271.00,1268.00,48.00,3370.00
02/10/2012,26.00,613.00,63843.00,1628.00,32.00,638.00
04/10/2012,527.00,1022.00,4004.00,2108.00,64.00,1549.00
08/10/2012,206.00,3221.00,6158.00,1266.00,48.00,3427.00
10/10/2012,519.00,1008.00,3997.00,2076.00,64.00,1528.00
16/10/2012,22.00,539.00,65804.00,1474.00,32.00,561.00
23/10/2012,201.00,3145.00,6557.00,1316.00,48.00,3345.00
26/10/2012,24.00,573.00,61967.00,1481.00,32.00,597.00
27/10/2012,481.00,894.00,4090.00,1969.00,64.00,1375.00
28/10/2012,482.00,895.00,5485.00,2645.00,64.00,1378.00
29/10/2012,183.00,2872.00,7169.00,1314.00,48.00,3056.00
04/11/2012,462.00,858.00,4953.00,2288.00,64.00,1320.00
06/11/2012,204.00,3201.00,6109.00,1248.00,48.00,3405.00
08/11/2012,522.00,968.00,3946.00,2058.00,64.00,1490.00
12/11/2012,452.00,143.00,3139.00,1418.00,32.00,594.00
18/11/2012,189.00,2967.00,6832.00,1294.00,48.00,3157.00
19/11/2012,480.00,891.00,4150.00,1990.00,64.00,1370.00
20/11/2012,487.00,904.00,4019.00,1957.00,64.00,1391.00
23/11/2012,25.00,589.00,52857.00,1295.00,32.00,613.00
14/12/2012,485.00,901.00,4327.00,2099.00,64.00,1386.00
15/12/2012,25.00,610.00,51063.00,1297.00,32.00,635.00
17/12/2012,181.00,2837.00,6162.00,1116.00,44.00,3018.00
27/12/2012,476.00,883.00,4411.00,2098.00,64.00,1359.00
28/12/2012,182.00,2856.00,5919.00,1079.00,44.00,3039.00
30/12/2012,27.00,735.00,48951.00,1307.00,32.00,762.00
04/01/2013,484.00,899.00,4181.00,2024.00,64.00,1383.00
11/01/2013,570.00,855.00,3746.00,2135.00,64.00,1425.00
12/01/2013,152.00,2882.00,6968.00,1057.00,44.00,3034.00
14/01/2013,21.00,505.00,60616.00,1279.00,32.00,526.00
26/01/2013,559.00,741.00,3491.00,1952.00,64.00,1300.00
10/02/2013,19.00,464.00,63472.00,1225.00,32.00,483.00
11/02/2013,150.00,2854.00,7190.00,1080.00,44.00,3004.00
12/02/2013,556.00,737.00,3505.00,1948.00,64.00,1292.00
26/02/2013,174.00,3414.00,12857.00,2232.00,76.00,3587.00
01/03/2013,575.00,762.00,3328.00,1914.00,64.00,1337.00
08/03/2013,148.00,2819.00,7102.00,1054.00,44.00,2968.00
09/03/2013,28.00,670.00,42043.00,1173.00,32.00,698.00
12/03/2013,161.00,3067.00,5886.00,950.00,48.00,3228.00
13/03/2013,161.00,3062.00,5900.00,951.00,48.00,3224.00
14/03/2013,576.00,764.00,3339.00,1923.00,64.00,1340.00
19/03/2013,594.00,1319.00,5324.00,3161.00,96.00,1913.00
21/03/2013,160.00,3047.00,6889.00,1105.00,48.00,3207.00
22/03/2013,32.00,614.00,36285.00,1172.00,32.00,647.00
26/03/2013,163.00,3089.00,5467.00,889.00,48.00,3252.00
28/03/2013,576.00,733.00,3047.00,1755.00,64.00,1309.00
29/03/2013,38.00,602.00,28047.00,1077.00,32.00,641.00
01/04/2013,45.00,594.00,23870.00,1067.00,32.00,639.00
05/04/2013,183.00,2863.00,6220.00,1137.00,48.00,3046.00
08/04/2013,536.00,682.00,3504.00,1878.00,64.00,1218.00
10/04/2013,46.00,532.00,21015.00,973.00,32.00,579.00
13/04/2013,183.00,2870.00,7183.00,1316.00,48.00,3054.00
14/04/2013,506.00,759.00,3802.00,1925.00,64.00,1266.00
28/04/2013,47.00,582.00,20699.00,977.00,32.00,629.00
05/05/2013,198.00,3095.00,6402.00,1265.00,48.00,3293.00
06/05/2013,504.00,822.00,3186.00,1605.00,64.00,1326.00
08/05/2013,49.00,647.00,16345.00,796.00,32.00,696.00
10/05/2013,516.00,957.00,3181.00,1640.00,64.00,1473.00
13/05/2013,531.00,796.00,3012.00,1599.00,64.00,1327.00
15/05/2013,158.00,2999.00,5995.00,946.00,48.00,3156.00
18/05/2013,53.00,613.00,18574.00,990.00,32.00,667.00
24/05/2013,571.00,856.00,2804.00,1601.00,64.00,1427.00
26/05/2013,160.00,3032.00,4781.00,763.00,48.00,3191.00
01/06/2013,544.00,816.00,2634.00,1433.00,64.00,1360.00
02/06/2013,160.00,3045.00,4435.00,711.00,48.00,3206.00
03/06/2013,60.00,692.00,12292.00,740.00,32.00,752.00
09/06/2013,543.00,815.00,2625.00,1426.00,64.00,1358.00
12/06/2013,163.00,3091.00,4075.00,663.00,48.00,3253.00
16/06/2013,66.00,669.00,9592.00,635.00,32.00,736.00
26/06/2013,556.00,907.00,2174.00,1209.00,64.00,1464.00
27/06/2013,159.00,3020.00,3071.00,488.00,48.00,3179.00
28/06/2013,67.00,674.00,4918.00,328.00,32.00,741.00
03/07/2013,557.00,835.00,2187.00,1217.00,64.00,1391.00
04/07/2013,165.00,3131.00,3604.00,594.00,48.00,3296.00
05/07/2013,62.00,717.00,10337.00,645.00,32.00,780.00
13/07/2013,556.00,869.00,2666.00,1481.00,64.00,1424.00
15/07/2013,168.00,3190.00,3740.00,628.00,48.00,3358.00
18/07/2013,57.00,760.00,13287.00,760.00,32.00,817.00
19/07/2013,162.00,3071.00,3032.00,490.00,48.00,3233.00
25/07/2013,500.00,888.00,3145.00,1572.00,64.00,1388.00
26/07/2013,55.00,734.00,16250.00,897.00,32.00,789.00
27/07/2013,168.00,3200.00,3230.00,544.00,48.00,3369.00
03/08/2013,487.00,904.00,3015.00,1467.00,64.00,1390.00
04/08/2013,177.00,3045.00,3290.00,583.00,48.00,3222.00
05/08/2013,55.00,730.00,15719.00,863.00,32.00,785.00
09/08/2013,479.00,929.00,2969.00,1421.00,64.00,1408.00
10/08/2013,56.00,738.00,14874.00,827.00,32.00,794.00
14/08/2013,161.00,3065.00,4830.00,779.00,48.00,3226.00
15/08/2013,193.00,3024.00,4026.00,777.00,48.00,3217.00
17/08/2013,56.00,745.00,15686.00,880.00,32.00,802.00
18/08/2013,482.00,936.00,2936.00,1415.00,64.00,1418.00
19/08/2013,193.00,3027.00,4042.00,781.00,48.00,3220.00
23/08/2013,64.00,730.00,13181.00,837.00,32.00,793.00
24/08/2013,487.00,945.00,2943.00,1432.00,64.00,1431.00
25/08/2013,192.00,3002.00,4149.00,795.00,48.00,3194.00
03/09/2013,483.00,937.00,2972.00,1434.00,64.00,1419.00
04/09/2013,66.00,756.00,13044.00,857.00,32.00,822.00
05/09/2013,165.00,3127.00,5267.00,867.00,48.00,3292.00
11/09/2013,488.00,947.00,2929.00,1429.00,64.00,1435.00
14/09/2013,163.00,3093.00,5393.00,878.00,48.00,3256.00
18/09/2013,66.00,754.00,13064.00,857.00,32.00,820.00
20/09/2013,487.00,945.00,3216.00,1566.00,64.00,1432.00
21/09/2013,166.00,3161.00,5310.00,883.00,48.00,3327.00
29/09/2013,65.00,750.00,13206.00,861.00,32.00,815.00
02/10/2013,652.00,4111.00,4011.00,2614.00,32.00,4763.00
04/10/2013,64.00,735.00,13474.00,861.00,32.00,799.00
07/10/2013,487.00,905.00,3619.00,1764.00,64.00,1393.00
10/10/2013,164.00,3111.00,6298.00,1031.00,48.00,3275.00
14/10/2013,64.00,741.00,13587.00,875.00,32.00,805.00
17/10/2013,166.00,3146.00,6298.00,1043.00,48.00,3312.00
18/10/2013,488.00,906.00,3426.00,1672.00,64.00,1394.00
19/10/2013,67.00,769.00,12889.00,861.00,32.00,835.00
20/10/2013,166.00,3145.00,6266.00,1037.00,48.00,3310.00
21/10/2013,506.00,939.00,3204.00,1621.00,64.00,1445.00
04/11/2013,66.00,759.00,12515.00,826.00,32.00,825.00
05/11/2013,486.00,902.00,3440.00,1671.00,64.00,1388.00
06/11/2013,162.00,3076.00,6380.00,1033.00,48.00,3238.00
19/11/2013,66.00,755.00,12241.00,803.00,32.00,820.00
20/11/2013,489.00,909.00,3224.00,1578.00,64.00,1398.00
21/11/2013,164.00,3114.00,6162.00,1010.00,48.00,3278.00
30/11/2013,63.00,726.00,12611.00,797.00,32.00,789.00
02/12/2013,493.00,1000.00,3520.00,1734.00,64.00,1493.00
04/12/2013,612.00,4267.00,4007.00,2454.00,32.00,4880.00
05/12/2013,627.00,4272.00,4139.00,2594.00,32.00,4899.00
06/12/2013,622.00,4260.00,4179.00,2598.00,32.00,4882.00
07/12/2013,609.00,4052.00,4236.00,2579.00,32.00,4661.00
08/12/2013,135.00,3233.00,6682.00,900.00,48.00,3368.00
09/12/2013,135.00,3230.00,6857.00,923.00,48.00,3365.00
16/12/2013,63.00,729.00,13502.00,856.00,32.00,793.00
04/01/2014,473.00,960.00,3510.00,1659.00,64.00,1433.00
05/01/2014,137.00,3281.00,6774.00,926.00,48.00,3418.00
07/01/2014,60.00,802.00,13725.00,829.00,32.00,863.00
11/01/2014,491.00,1043.00,3538.00,1736.00,64.00,1533.00
14/01/2014,58.00,767.00,15000.00,867.00,32.00,825.00
15/01/2014,168.00,3200.00,5350.00,901.00,48.00,3368.00
18/01/2014,490.00,1041.00,3473.00,1701.00,64.00,1531.00
22/01/2014,64.00,734.00,13537.00,865.00,32.00,798.00
24/01/2014,166.00,3158.00,5469.00,909.00,48.00,3324.00
25/01/2014,477.00,1013.00,3628.00,1730.00,64.00,1490.00
28/01/2014,464.00,1083.00,3752.00,1742.00,64.00,1548.00
29/01/2014,75.00,863.00,11971.00,899.00,32.00,938.00
30/01/2014,168.00,3185.00,5615.00,941.00,48.00,3353.00
01/02/2014,471.00,1099.00,3756.00,1769.00,64.00,1570.00
05/02/2014,75.00,861.00,11963.00,896.00,32.00,936.00
08/02/2014,167.00,3172.00,5788.00,966.00,48.00,3339.00
12/02/2014,482.00,1125.00,3616.00,1743.00,64.00,1607.00
14/02/2014,76.00,874.00,10026.00,762.00,32.00,950.00
17/02/2014,171.00,3244.00,5876.00,1003.00,48.00,3415.00
19/02/2014,516.00,1204.00,2921.00,1508.00,64.00,1721.00
25/02/2014,73.00,844.00,10354.00,760.00,32.00,917.00
28/02/2014,171.00,3243.00,5313.00,907.00,48.00,3414.00
01/03/2014,533.00,1134.00,3181.00,1697.00,64.00,1667.00
05/03/2014,74.00,849.00,10678.00,788.00,32.00,923.00
09/03/2014,502.00,1068.00,3308.00,1662.00,64.00,1570.00
14/03/2014,75.00,858.00,10563.00,788.00,32.00,933.00
15/03/2014,502.00,1067.00,3239.00,1626.00,64.00,1569.00
23/03/2014,72.00,826.00,11240.00,807.00,32.00,898.00
25/03/2014,526.00,1117.00,2999.00,1577.00,64.00,1643.00
06/04/2014,155.00,2949.00,5135.00,797.00,46.00,3104.00
07/04/2014,56.00,873.00,14345.00,799.00,32.00,929.00
10/04/2014,519.00,1102.00,2908.00,1508.00,64.00,1621.00
13/04/2014,158.00,2997.00,4667.00,736.00,46.00,3155.00
16/04/2014,59.00,847.00,14201.00,835.00,32.00,905.00
19/04/2014,522.00,1110.00,3130.00,1634.00,64.00,1632.00
29/04/2014,532.00,1131.00,3178.00,1692.00,64.00,1664.00
30/04/2014,66.00,3221.00,12664.00,832.00,48.00,3287.00
01/05/2014,57.00,892.00,15694.00,893.00,32.00,949.00
11/05/2014,592.00,1099.00,2945.00,1742.00,64.00,1690.00
12/05/2014,65.00,3204.00,14297.00,935.00,48.00,3270.00
15/05/2014,56.00,879.00,15526.00,871.00,32.00,935.00
22/05/2014,591.00,1098.00,3019.00,1785.00,64.00,1689.00
26/05/2014,67.00,3288.00,14083.00,945.00,48.00,3355.00
30/05/2014,61.00,961.00,14356.00,880.00,32.00,1022.00
31/05/2014,588.00,1093.00,2956.00,1739.00,64.00,1681.00
